Flight No.,,Launch site,Payload,Payload mass,Orbit,Customer,Launch outcome,,Version Booster,Booster landing,Date,Time
15,,Cape Canaveral,Orbcomm-OG2,,LEO,NASA,Failure,,,Precluded,2 March 2015,20:10
16,,Cape Canaveral,"1,316 kg",,LEO,SES,"Success
",,,Success,14 April 2015,23:03
17,,VAFB,AsiaSat 8,,LEO,NASA,"Success
",,,Failure,27 April 2015,14:21
18,,Cape Canaveral,"4,535 kg",,GTO,SKY Perfect JSAT Group,"Success
",,,Failure,28 June 2015,01:29
19,,Cape Canaveral,AsiaSat 6,,LEO,Thaicom,Success,,,Success,22 December 2015,18:42
20,,Cape Canaveral,"4,428 kg",,GTO,ABS,"Success
",,,Success,17 January 2016,23:35
21,,Cape Canaveral,SpaceX CRS-4,,GTO,NASA,"Success
",,,Success,4 March 2016,20:43
22,,Cape Canaveral,"2,216 kg",,GTO,SKY Perfect JSAT Group,"Success
",,,Failure,8 April 2016,05:21
23,,Cape Canaveral,SpaceX CRS-5,,LEO,Iridium Communications,"Success
",,,Success,6 May 2016,21:39
24,,Cape Canaveral,"2,395 kg",,GTO,NASA,"Success
",,,Success,27 May 2016,14:29
25,,VAFB,DSCOVR,,Polar,EchoStar,"Success
",,,Success,15 June 2016,04:45
26,,KSC,570 kg,,LEO,SES,"Success
",,,Success,18 July 2016,05:26
27,,KSC,ABS-3A,,GTO,NRO,"Success
",,,No attempt,14 August 2016,17:54
28,,KSC,"4,159 kg",,GTO,Inmarsat,Success,,,Success,14 January 2017,14:39
29,,KSC,SpaceX CRS-6,,LEO,NASA,"Success
",,,Success,19 February 2017,06:00
30,,KSC,"1,898 kg",,GTO,Bulsatcom,"Success
",,,No attempt,16 March 2017,22:27
31,,KSC,TürkmenÄlem 52°E / MonacoSAT,,LEO,Iridium Communications,"Success
",,,Success,30 March 2017,11:15
32,,KSC,"4,707 kg",,GTO,Intelsat,"Success
",,,Success,1 May 2017,23:21
33,,VAFB,SpaceX CRS-7,,LEO,NASA,"Success
",,,Success,15 May 2017,21:07
34,,KSC,"1,952 kg",,GTO,NSPO,"Success
",,,No attempt,3 June 2017,19:10
35,,KSC,Orbcomm-OG2,,LEO,USAF,"Success
",,,Success,23 June 2017,20:25
36,,VAFB,"2,034 kg",,SSO,Iridium Communications,"Success
",,,Success,25 June 2017,23:38
37,,KSC,Jason-3,,LEO,SES S.A.,"Success
",,,Success,5 July 2017,16:31
38,,VAFB,553 kg,,Polar,KT Corporation,"Success
",,,Success,14 August 2017,18:51
39,,KSC,SES-9,,GTO,NASA,"Success
",,,Success,24 August 2017,14:00
40,,KSC,"5,271 kg",,GTO,Iridium Communications,"Success
",,,Success,7 September 2017,12:37
41,,Cape Canaveral,SpaceX CRS-8,,LEO,Northrop Grumman,"Success
",,,Success,9 October 2017,22:53:00
42,,VAFB,"3,136 kg",,Polar,SES,Success,,,Controlled,11 October 2017,19:34
43,,CCAFS,JCSAT-14,,LEO,Hisdesat,Success,,,Success,30 October 2017,15:36
44,,CCAFS,"4,696 kg",,GTO,Hispasat,Success,,,Controlled,15 December 2017,01:27
45,,VAFB,Thaicom 8,,SSO,Iridium Communications,Success,,,No attempt,23 December 2017,01:00
46,,CCAFS,"3,100 kg",,GTO,NASA,Success,,,No attempt,8 January 2018,21:25
47,,VAFB,ABS-2A,,Polar,NASA,Success,,,No attempt,31 January 2018,14:17
48,,CCAFS,"3,600 kg",,LEO,Thales-Alenia,Success,,,No attempt,22 February 2018,05:33
49,,CCAFS,SpaceX CRS-9,,HEO,Iridium Communications,Success,,,Success,6 March 2018,14:14
50,,KSC,"2,257 kg",,GTO,SES,Success,,,Success,30 March 2018,20:30
51,,VAFB,JCSAT-16,,Polar,NASA,Success,,,No attempt,2 April 2018,22:51
52,,CCAFS,"4,600 kg",,GTO,Telesat,Success,,,No attempt,18 April 2018,20:14
53,,CCAFS,Iridium NEXT,,LEO,Iridium Communications,Success,,,No attempt,11 May 2018,19:47
54,,CCAFS,"9,600 kg",,GTO,Telkom Indonesia,Success,,,Success,22 May 2018,04:45
55,,VAFB,SpaceX CRS-10,,Polar,Telesat,Success,,,Success,4 June 2018,09:42
56,,CCAFS,"2,490 kg",,GTO,CONAE,Success,,,Success,29 June 2018,05:50
57,,CCAFS,EchoStar 23,,GTO,Es'hailSat,Success,,,Success,22 July 2018,11:39
58,,VAFB,"5,600 kg",,SSO,Spaceflight Industries,Success,,,Success,25 July 2018,05:18
59,,KSC,SES-10,,GTO,NASA,Success,,,Success,7 August 2018,04:45
60,,VAFB,"5,300 kg",,SSO,USAF,Success,,,Success,10 September 2018,02:22
61,,CCAFS,NROL-76,,LEO,Iridium Communications,"Success
",,,Failure,8 October 2018,20:46
62,,CCAFS,C,,MEO,PSN,Success,,,No attempt,15 November 2018,18:34:05
63,,VAFB,Inmarsat-5 F4,,Polar,NASA,"Success
",,,Success,3 December 2018,18:16
64,,CCAFS,"6,070 kg",,GTO,NASA,"Success
",,,Success,5 December 2018,13:51
65,,KSC,SpaceX CRS-11,,LEO,SpaceX,"Success
",,,Success,23 December 2018,15:31
66,,CCAFS,"2,708 kg",,LEO,Canadian Space Agency,"Success
",,,Success,11 January 2019,01:45
67,,CCAFS,BulgariaSat-1,,LEO,NASA,"Success
",,,Success,22 February 2019,07:49
68,,VAFB,"3,669 kg",,SSO,Spacecom,"Success
",,,Success,2 March 2019,06:48
69,,CCAFS,Iridium NEXT,,LEO,SpaceX,"Success
",,,Success,4 May 2019,02:30
70,,CCAFS,"9,600 kg",,GTO,NASA,"Success
",,,No attempt,24 May 2019,14:17
71,,CCAFS,Intelsat 35e,,LEO,Sky Perfect JSAT,"Success
",,,Success,12 June 2019,22:01
72,,CCAFS,"6,761 kg",,LEO,SpaceX,"Success
",,,Success,25 July 2019,23:23
73,,CCAFS,SpaceX CRS-12,,GTO,NASA,"Success
",,,Success,6 August 2019,14:56
74,,CCAFS,"3,310 kg",,LEO,SpaceX,"Success
",,,Success,11 November 2019,17:29
75,,KSC,Formosat-5,,Sub-orbital,SpaceX,"Success
",,,"No attempt
",5 December 2019,00:10
76,,CCAFS,475 kg,,LEO,NASA,"Success
",,,Success,17 December 2019,02:19:21
77,,CCAFS,Boeing X-37B,,LEO,SpaceX,"Success
",,,Failure,7 January 2020,15:30
78,,CCAFS,"4,990 kg",,LEO,SpaceX,"Success
",,,Success,19 January 2020,14:07
79,,KSC,Iridium NEXT,,LEO,NASA,"Success
",,,Failure,29 January 2020,15:05
80,,KSC,"9,600 kg",,LEO,SpaceX,"Success
",,,Success,17 February 2020,04:50
81,,KSC,SES-11,,LEO,SpaceX,"Success
",,,Success,7 March 2020,12:16
82,,CCAFS,"5,200 kg",,LEO,U.S. Space Force,"Success
",,,Success,18 March 2020,19:30
83,,CCAFS,Koreasat 5A,,LEO,Republic of Korea Army,"Success
",,,Success,22 April 2020,19:22
84,,CCAFS,"3,500 kg",,MEO,SpaceX,"Success
",,,Success,30 May 2020,01:25
85,,CCAFS,SpaceX CRS-13,,GTO,SpaceX,"Success
",,,Success,4 June 2020,09:21
86,,KSC,"2,205 kg",,LEO,CONAE,"Success
",,,Success,13 June 2020,20:10:46
87,,CCAFS,Iridium NEXT,,LEO,SpaceX,"Success
",,,Success,30 June 2020,21:30
88,,CCAFS,"9,600 kg",,SSO,SpaceX,"Success
",,,Success,20 July 2020,05:12
89,,KSC,Zuma,,LEO,SpaceX,"Success
",,,Success,7 August 2020,14:31
90,,KSC,C,,LEO,SpaceX,"Success
",,,Success,18 August 2020,23:18
91,,KSC,GovSat-1,,LEO,USSF,"Success
",,,Success,30 August 2020,12:46:14
92,,CCAFS,"4,230 kg",,LEO,NASA,"Success
",,,Success,3 September 2020,11:29:34
93,,CCAFS,Paz,,MEO,NASA,"Success
",,,Success,6 October 2020,12:25:57
94,,KSC,"2,150 kg",,LEO,SpaceX,"Success
",,,Success,18 October 2020,15:31:34
95,,VAFB,Hispasat 30W-6,,LEO,NASA,"Success
",,,Success,24 October 2020,23:24:23
96,,CCAFS,"6,092 kg",,LEO,Sirius XM,"Success
",,,Success,5 November 2020,00:27
97,,KSC,Iridium NEXT,,LEO,NRO,"Success
",,,Success,16 November 2020,17:17:08
98,,CCSFS,"9,600 kg",,GTO,Türksat,"Success
",,,Success,21 November 2020,02:13
99,,KSC,SpaceX CRS-14,,LEO,SpaceX,"Success
",,,Success,25 November 2020,16:17:08
100,,CCSFS,"2,647 kg",,GTO,"Various
","Success
",,,Success,6 December 2020,17:30:00
101,,KSC,Transiting Exoplanet Survey Satellite,,LEO,SpaceX,"Success
",,,Success,13 December 2020,14:00:00
102,,CCSFS,362 kg,,SSO,SpaceX,"Success
",,,Success,19 December 2020,02:15
103,,CCSFS,Bangabandhu-1,,LEO,SpaceX,"Success
",,,Success,8 January 2021,13:02
104,,CCSFS,"3,600 kg",,LEO,SpaceX,"Success
",,,Failure,20 January 2021,15:00
105,,KSC,Iridium NEXT,,LEO,SpaceX,"Success
",,,Success,24 January 2021,06:19
106,,CCSFS,"6,460 kg",,LEO,SpaceX,"Success
",,,Success,4 February 2021,03:59:37
107,,KSC,SES-12,,LEO,SpaceX,"Success
",,,Success,16 February 2021,08:24
108,,CCSFS,"5,384 kg",,LEO,NASA,"Success
",,,Success,4 March 2021,08:13:29
109,,CCSFS,SpaceX CRS-15,,LEO,SpaceX,"Success
",,,Success,11 March 2021,10:01
110,,KSC,"2,697 kg",,LEO,SpaceX,"Success
",,,Success,14 March 2021,08:28
111,,CCSFS,Telstar 19V,,LEO,SpaceX,"Success
",,,Success,24 March 2021,16:34
112,,KSC,"7,075 kg",,LEO,SpaceX,"Success
",,,Success,7 April 2021,9:49
113,,CCSFS,Iridium NEXT,,LEO,SpaceX,"Success
",,,Success,23 April 2021,03:44
114,,KSC,"9,600 kg",,LEO,NASA,"Success
",,,Success,29 April 2021,19:01
115,,CCSFS,Merah Putih,,LEO,Sirius XM,"Success
",,,Success,4 May 2021,06:42
116,,KSC,"5,800 kg",,LEO,SpaceX,"Success
",,,Success,9 May 2021,22:56
117,,CCSFS,Telstar 18V,,GTO,NASA,"Success
",,,Success,15 May 2021,18:59
118,,CCAFS,"7,060 kg",,LEO,NASA,"Success
",,,Failure,26 May 2021,17:29
119,,CCAFS,SAOCOM 1A,,LEO,NASA,Success,,,Failure,3 June 2021,04:26
120,,CCAFS,"3,000 kg",,LEO,NASA,Success,,,"No attempt
",6 June 2021,18:45
121,,CCAFS,Es'hail 2,,LEO,MDA,"Success
",,,No attempt,4 June 2010,15:43
1,,CCAFS,"5,300 kg",,LEO,SES,"Success
",,,"No attempt
",8 December 2010,07:44
2,,VAFB,SSO-A,,Polar orbit,Thaicom,Success,,,Uncontrolled,22 May 2012,00:35
3,,CCAFS,"~4,000 kg",,GTO,NASA,Success,,,No attempt,8 October 2012,15:10
4,,CCAFS,SpaceX CRS-16,,GTO,Orbcomm,Success,,,No attempt,1 March 2013,16:00
5,,Cape Canaveral,"2,500 kg",,LEO,AsiaSat,"Success
",,,Controlled,29 September 2013,22:41
6,,Cape Canaveral,GPS III,,LEO,AsiaSat,Success,,,Controlled,3 December 2013,22:06
7,,Cape Canaveral,"4,400 kg",,GTO,NASA,Success,,,No attempt,6 January 2014,19:25
8,,Cape Canaveral,Iridium NEXT,,GTO,NASA,Success,,,"No attempt
",18 April 2014,15:15
9,,Cape Canaveral,"9,600 kg",,LEO,USAF,Success,,,Uncontrolled,14 July 2014,08:00
10,,Cape Canaveral,Nusantara Satu,,LEO,ABS,Success,,,Failure ,5 August 2014,05:00
11,,Cape Canaveral,"4,850 kg",,HEO,NASA,"Success
",,,Controlled,7 September 2014,05:52
12,,Cape Canaveral,Crew Dragon Demo-1,,GTO,,"Success
",,,No attempt,21 September 2014,09:47
13,,Cape Canaveral,"12,055 kg",,LEO,NASA,"Success
",,,Failure,10 January 2015,23:03
14,,Cape Canaveral,SpaceX CRS-17,,GTO,Orbcomm,"Success
",,,No attempt,11 February 2015,03:50
15,,Cape Canaveral,"2,495 kg",,LEO,NASA,Failure,,,Precluded,2 March 2015,20:10
16,,Cape Canaveral,Starlink,,LEO,SES,"Success
",,,Success,14 April 2015,23:03
17,,VAFB,"13,620 kg",,LEO,NASA,"Success
",,,Failure,27 April 2015,14:21
18,,Cape Canaveral,RADARSAT Constellation,,GTO,SKY Perfect JSAT Group,"Success
",,,Failure,28 June 2015,01:29
19,,Cape Canaveral,"4,200 kg",,LEO,Thaicom,Success,,,Success,22 December 2015,18:42
20,,Cape Canaveral,SpaceX CRS-18,,GTO,ABS,"Success
",,,Success,17 January 2016,23:35
21,,Cape Canaveral,"2,268 kg",,GTO,NASA,"Success
",,,Success,4 March 2016,20:43
22,,Cape Canaveral,AMOS-17,,GTO,SKY Perfect JSAT Group,"Success
",,,Failure,8 April 2016,05:21
23,,Cape Canaveral,"6,500 kg",,LEO,Iridium Communications,"Success
",,,Success,6 May 2016,21:39
24,,Cape Canaveral,Starlink,,GTO,NASA,"Success
",,,Success,27 May 2016,14:29
25,,VAFB,"15,600 kg",,Polar,EchoStar,"Success
",,,Success,15 June 2016,04:45
26,,KSC,SpaceX CRS-19,,LEO,SES,"Success
",,,Success,18 July 2016,05:26
27,,KSC,"2,617 kg",,GTO,NRO,"Success
",,,No attempt,14 August 2016,17:54
28,,KSC,JCSat-18,,GTO,Inmarsat,Success,,,Success,14 January 2017,14:39
29,,KSC,"6,956 kg",,LEO,NASA,"Success
",,,Success,19 February 2017,06:00
30,,KSC,Starlink,,GTO,Bulsatcom,"Success
",,,No attempt,16 March 2017,22:27
31,,KSC,"15,600 kg",,LEO,Iridium Communications,"Success
",,,Success,30 March 2017,11:15
32,,KSC,Crew Dragon in-flight abort test,,GTO,Intelsat,"Success
",,,Success,1 May 2017,23:21
33,,VAFB,"12,050 kg",,LEO,NASA,"Success
",,,Success,15 May 2017,21:07
34,,KSC,Starlink,,GTO,NSPO,"Success
",,,No attempt,3 June 2017,19:10
35,,KSC,"15,600 kg",,LEO,USAF,"Success
",,,Success,23 June 2017,20:25
36,,VAFB,Starlink,,SSO,Iridium Communications,"Success
",,,Success,25 June 2017,23:38
37,,KSC,"15,600 kg",,LEO,SES S.A.,"Success
",,,Success,5 July 2017,16:31
38,,VAFB,SpaceX CRS-20,,Polar,KT Corporation,"Success
",,,Success,14 August 2017,18:51
39,,KSC,"1,977 kg",,GTO,NASA,"Success
",,,Success,24 August 2017,14:00
40,,KSC,Starlink,,GTO,Iridium Communications,"Success
",,,Success,7 September 2017,12:37
41,,Cape Canaveral,"15,600 kg",,LEO,Northrop Grumman,"Success
",,,Success,9 October 2017,22:53:00
42,,VAFB,Starlink,,Polar,SES,Success,,,Controlled,11 October 2017,19:34
43,,CCAFS,"15,600 kg",,LEO,Hisdesat,Success,,,Success,30 October 2017,15:36
44,,CCAFS,Crew Dragon Demo-2,,GTO,Hispasat,Success,,,Controlled,15 December 2017,01:27
45,,VAFB,"12,530 kg",,SSO,Iridium Communications,Success,,,No attempt,23 December 2017,01:00
46,,CCAFS,Starlink,,GTO,NASA,Success,,,No attempt,8 January 2018,21:25
47,,VAFB,"15,600 kg",,Polar,NASA,Success,,,No attempt,31 January 2018,14:17
48,,CCAFS,Starlink,,LEO,Thales-Alenia,Success,,,No attempt,22 February 2018,05:33
49,,CCAFS,"15,410 kg",,HEO,Iridium Communications,Success,,,Success,6 March 2018,14:14
50,,KSC,GPS III,,GTO,SES,Success,,,Success,30 March 2018,20:30
51,,VAFB,"4,311 kg",,Polar,NASA,Success,,,No attempt,2 April 2018,22:51
52,,CCAFS,ANASIS-II,,GTO,Telesat,Success,,,No attempt,18 April 2018,20:14
53,,CCAFS,"5,000–6,000 kg",,LEO,Iridium Communications,Success,,,No attempt,11 May 2018,19:47
54,,CCAFS,Starlink,,GTO,Telkom Indonesia,Success,,,Success,22 May 2018,04:45
55,,VAFB,"14,932 kg",,Polar,Telesat,Success,,,Success,4 June 2018,09:42
56,,CCAFS,Starlink,,GTO,CONAE,Success,,,Success,29 June 2018,05:50
57,,CCAFS,"~15,440 kg",,GTO,Es'hailSat,Success,,,Success,22 July 2018,11:39
58,,VAFB,SAOCOM 1B,,SSO,Spaceflight Industries,Success,,,Success,25 July 2018,05:18
59,,KSC,"3,130 kg",,GTO,NASA,Success,,,Success,7 August 2018,04:45
60,,VAFB,Starlink,,SSO,USAF,Success,,,Success,10 September 2018,02:22
61,,CCAFS,"15,600 kg",,LEO,Iridium Communications,"Success
",,,Failure,8 October 2018,20:46
62,,CCAFS,Starlink,,MEO,PSN,Success,,,No attempt,15 November 2018,18:34:05
63,,VAFB,"15,600 kg",,Polar,NASA,"Success
",,,Success,3 December 2018,18:16
64,,CCAFS,Starlink,,GTO,NASA,"Success
",,,Success,5 December 2018,13:51
65,,KSC,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,23 December 2018,15:31
66,,CCAFS,Starlink,,LEO,Canadian Space Agency,"Success
",,,Success,11 January 2019,01:45
67,,CCAFS,"15,600 kg",,LEO,NASA,"Success
",,,Success,22 February 2019,07:49
68,,VAFB,GPS III,,SSO,Spacecom,"Success
",,,Success,2 March 2019,06:48
69,,CCAFS,"4,311 kg",,LEO,SpaceX,"Success
",,,Success,4 May 2019,02:30
70,,CCAFS,Crew-1,,GTO,NASA,"Success
",,,No attempt,24 May 2019,14:17
71,,CCAFS,"~12,500 kg",,LEO,Sky Perfect JSAT,"Success
",,,Success,12 June 2019,22:01
72,,CCAFS,Sentinel-6 Michael Freilich (Jason-CS A),,LEO,SpaceX,"Success
",,,Success,25 July 2019,23:23
73,,CCAFS,"1,192 kg",,GTO,NASA,"Success
",,,Success,6 August 2019,14:56
74,,CCAFS,Starlink,,LEO,SpaceX,"Success
",,,Success,11 November 2019,17:29
75,,KSC,"15,600 kg",,Sub-orbital,SpaceX,"Success
",,,"No attempt
",5 December 2019,00:10
76,,CCAFS,SpaceX CRS-21,,LEO,NASA,"Success
",,,Success,17 December 2019,02:19:21
77,,CCAFS,"2,972 kg",,LEO,SpaceX,"Success
",,,Failure,7 January 2020,15:30
78,,CCAFS,SXM-7,,LEO,SpaceX,"Success
",,,Success,19 January 2020,14:07
79,,KSC,"7,000 kg",,LEO,NASA,"Success
",,,Failure,29 January 2020,15:05
80,,KSC,NROL-108,,LEO,SpaceX,"Success
",,,Success,17 February 2020,04:50
81,,KSC,C,,LEO,SpaceX,"Success
",,,Success,7 March 2020,12:16
82,,CCAFS,Türksat 5A,,LEO,U.S. Space Force,"Success
",,,Success,18 March 2020,19:30
83,,CCAFS,"3,500 kg",,LEO,Republic of Korea Army,"Success
",,,Success,22 April 2020,19:22
84,,CCAFS,Starlink,,MEO,SpaceX,"Success
",,,Success,30 May 2020,01:25
85,,CCAFS,"15,600 kg",,GTO,SpaceX,"Success
",,,Success,4 June 2020,09:21
86,,KSC,Transporter-1,,LEO,CONAE,"Success
",,,Success,13 June 2020,20:10:46
87,,CCAFS,"~5,000 kg",,LEO,SpaceX,"Success
",,,Success,30 June 2020,21:30
88,,CCAFS,Starlink,,SSO,SpaceX,"Success
",,,Success,20 July 2020,05:12
89,,KSC,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,7 August 2020,14:31
90,,KSC,Starlink,,LEO,SpaceX,"Success
",,,Success,18 August 2020,23:18
91,,KSC,"15,600 kg",,LEO,USSF,"Success
",,,Success,30 August 2020,12:46:14
92,,CCAFS,Starlink,,LEO,NASA,"Success
",,,Success,3 September 2020,11:29:34
93,,CCAFS,"15,600 kg",,MEO,NASA,"Success
",,,Success,6 October 2020,12:25:57
94,,KSC,Starlink,,LEO,SpaceX,"Success
",,,Success,18 October 2020,15:31:34
95,,VAFB,"15,600 kg",,LEO,NASA,"Success
",,,Success,24 October 2020,23:24:23
96,,CCAFS,Starlink,,LEO,Sirius XM,"Success
",,,Success,5 November 2020,00:27
97,,KSC,"15,600 kg",,LEO,NRO,"Success
",,,Success,16 November 2020,17:17:08
98,,CCSFS,Starlink,,GTO,Türksat,"Success
",,,Success,21 November 2020,02:13
99,,KSC,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,25 November 2020,16:17:08
100,,CCSFS,Starlink,,GTO,"Various
","Success
",,,Success,6 December 2020,17:30:00
101,,KSC,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,13 December 2020,14:00:00
102,,CCSFS,Crew-2,,SSO,SpaceX,"Success
",,,Success,19 December 2020,02:15
103,,CCSFS,"~13,000 kg",,LEO,SpaceX,"Success
",,,Success,8 January 2021,13:02
104,,CCSFS,Starlink,,LEO,SpaceX,"Success
",,,Failure,20 January 2021,15:00
105,,KSC,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,24 January 2021,06:19
106,,CCSFS,Starlink,,LEO,SpaceX,"Success
",,,Success,4 February 2021,03:59:37
107,,KSC,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,16 February 2021,08:24
108,,CCSFS,Starlink,,LEO,NASA,"Success
",,,Success,4 March 2021,08:13:29
109,,CCSFS,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,11 March 2021,10:01
110,,KSC,Starlink,,LEO,SpaceX,"Success
",,,Success,14 March 2021,08:28
111,,CCSFS,"~14,000 kg",,LEO,SpaceX,"Success
",,,Success,24 March 2021,16:34
112,,KSC,Starlink,,LEO,SpaceX,"Success
",,,Success,7 April 2021,9:49
113,,CCSFS,"15,600 kg",,LEO,SpaceX,"Success
",,,Success,23 April 2021,03:44
114,,KSC,SpaceX CRS-22,,LEO,NASA,"Success
",,,Success,29 April 2021,19:01
115,,CCSFS,"3,328 kg",,LEO,Sirius XM,"Success
",,,Success,4 May 2021,06:42
116,,KSC,SXM-8,,LEO,SpaceX,"Success
",,,Success,9 May 2021,22:56
117,,CCSFS,"7,000 kg",,GTO,NASA,"Success
",,,Success,15 May 2021,18:59
118,,,Dragon Spacecraft Qualification Unit,,,NASA,,,,,26 May 2021,17:29
119,,,0,,,NASA,,,,,3 June 2021,04:26
120,,,Dragon,,,NASA,,,,,6 June 2021,
121,,,0,,,MDA,,,,,,
,,,Dragon,,,SES,,,,,,
,,,525 kg,,,Thaicom,,,,,,
,,,SpaceX CRS-1,,,NASA,,,,,,
,,,"4,700 kg",,,Orbcomm,,,,,,
,,,SpaceX CRS-2,,,AsiaSat,,,,,,
,,,"4,877 kg",,,AsiaSat,,,,,,
,,,CASSIOPE,,,NASA,,,,,,
,,,500 kg,,,NASA,,,,,,
,,,SES-8,,,USAF,,,,,,
,,,"3,170 kg",,,ABS,,,,,,
,,,Thaicom 6,,,NASA,,,,,,
,,,"3,325 kg",,,,,,,,,
,,,SpaceX CRS-3,,,NASA,,,,,,
,,,"2,296 kg",,,Orbcomm,,,,,,
,,,Orbcomm-OG2,,,NASA,,,,,,
,,,"1,316 kg",,,SES,,,,,,
,,,AsiaSat 8,,,NASA,,,,,,
,,,"4,535 kg",,,SKY Perfect JSAT Group,,,,,,
,,,AsiaSat 6,,,Thaicom,,,,,,
,,,"4,428 kg",,,ABS,,,,,,
,,,SpaceX CRS-4,,,NASA,,,,,,
,,,"2,216 kg",,,SKY Perfect JSAT Group,,,,,,
,,,SpaceX CRS-5,,,Iridium Communications,,,,,,
,,,"2,395 kg",,,NASA,,,,,,
,,,DSCOVR,,,EchoStar,,,,,,
,,,570 kg,,,SES,,,,,,
,,,ABS-3A,,,NRO,,,,,,
,,,"4,159 kg",,,Inmarsat,,,,,,
,,,SpaceX CRS-6,,,NASA,,,,,,
,,,"1,898 kg",,,Bulsatcom,,,,,,
,,,TürkmenÄlem 52°E / MonacoSAT,,,Iridium Communications,,,,,,
,,,"4,707 kg",,,Intelsat,,,,,,
,,,SpaceX CRS-7,,,NASA,,,,,,
,,,"1,952 kg",,,NSPO,,,,,,
,,,Orbcomm-OG2,,,USAF,,,,,,
,,,"2,034 kg",,,Iridium Communications,,,,,,
,,,Jason-3,,,SES S.A.,,,,,,
,,,553 kg,,,KT Corporation,,,,,,
,,,SES-9,,,NASA,,,,,,
,,,"5,271 kg",,,Iridium Communications,,,,,,
,,,SpaceX CRS-8,,,Northrop Grumman,,,,,,
,,,"3,136 kg",,,SES,,,,,,
,,,JCSAT-14,,,Hisdesat,,,,,,
,,,"4,696 kg",,,Hispasat,,,,,,
,,,Thaicom 8,,,Iridium Communications,,,,,,
,,,"3,100 kg",,,NASA,,,,,,
,,,ABS-2A,,,NASA,,,,,,
,,,"3,600 kg",,,Thales-Alenia,,,,,,
,,,SpaceX CRS-9,,,Iridium Communications,,,,,,
,,,"2,257 kg",,,SES,,,,,,
,,,JCSAT-16,,,NASA,,,,,,
,,,"4,600 kg",,,Telesat,,,,,,
,,,Iridium NEXT,,,Iridium Communications,,,,,,
,,,"9,600 kg",,,Telkom Indonesia,,,,,,
,,,SpaceX CRS-10,,,Telesat,,,,,,
,,,"2,490 kg",,,CONAE,,,,,,
,,,EchoStar 23,,,Es'hailSat,,,,,,
,,,"5,600 kg",,,Spaceflight Industries,,,,,,
,,,SES-10,,,NASA,,,,,,
,,,"5,300 kg",,,USAF,,,,,,
,,,NROL-76,,,Iridium Communications,,,,,,
,,,C,,,PSN,,,,,,
,,,Inmarsat-5 F4,,,NASA,,,,,,
,,,"6,070 kg",,,NASA,,,,,,
,,,SpaceX CRS-11,,,SpaceX,,,,,,
,,,"2,708 kg",,,Canadian Space Agency,,,,,,
,,,BulgariaSat-1,,,NASA,,,,,,
,,,"3,669 kg",,,Spacecom,,,,,,
,,,Iridium NEXT,,,SpaceX,,,,,,
,,,"9,600 kg",,,NASA,,,,,,
,,,Intelsat 35e,,,Sky Perfect JSAT,,,,,,
,,,"6,761 kg",,,SpaceX,,,,,,
,,,SpaceX CRS-12,,,NASA,,,,,,
,,,"3,310 kg",,,SpaceX,,,,,,
,,,Formosat-5,,,SpaceX,,,,,,
,,,475 kg,,,NASA,,,,,,
,,,Boeing X-37B,,,SpaceX,,,,,,
,,,"4,990 kg",,,SpaceX,,,,,,
,,,Iridium NEXT,,,NASA,,,,,,
,,,"9,600 kg",,,SpaceX,,,,,,
,,,SES-11,,,SpaceX,,,,,,
,,,"5,200 kg",,,U.S. Space Force,,,,,,
,,,Koreasat 5A,,,Republic of Korea Army,,,,,,
,,,"3,500 kg",,,SpaceX,,,,,,
,,,SpaceX CRS-13,,,SpaceX,,,,,,
,,,"2,205 kg",,,CONAE,,,,,,
,,,Iridium NEXT,,,SpaceX,,,,,,
,,,"9,600 kg",,,SpaceX,,,,,,
,,,Zuma,,,SpaceX,,,,,,
,,,C,,,SpaceX,,,,,,
,,,GovSat-1,,,USSF,,,,,,
,,,"4,230 kg",,,NASA,,,,,,
,,,Paz,,,NASA,,,,,,
,,,"2,150 kg",,,SpaceX,,,,,,
,,,Hispasat 30W-6,,,NASA,,,,,,
,,,"6,092 kg",,,Sirius XM,,,,,,
,,,Iridium NEXT,,,NRO,,,,,,
,,,"9,600 kg",,,Türksat,,,,,,
,,,SpaceX CRS-14,,,SpaceX,,,,,,
,,,"2,647 kg",,,SpaceX,,,,,,
,,,Transiting Exoplanet Survey Satellite,,,SpaceX,,,,,,
,,,362 kg,,,SpaceX,,,,,,
,,,Bangabandhu-1,,,SpaceX,,,,,,
,,,"3,600 kg",,,SpaceX,,,,,,
,,,Iridium NEXT,,,SpaceX,,,,,,
,,,"6,460 kg",,,SpaceX,,,,,,
,,,SES-12,,,NASA,,,,,,
,,,"5,384 kg",,,SpaceX,,,,,,
,,,SpaceX CRS-15,,,SpaceX,,,,,,
,,,"2,697 kg",,,SpaceX,,,,,,
,,,Telstar 19V,,,SpaceX,,,,,,
,,,"7,075 kg",,,SpaceX,,,,,,
,,,Iridium NEXT,,,NASA,,,,,,
,,,"9,600 kg",,,Sirius XM,,,,,,
,,,Merah Putih,,,SpaceX,,,,,,
